stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:GATI,"Gâtine",,47.21321400,-1.66011873,,,1,
StopArea:GAUT,"Gautellerie",,47.17745976,-1.60220531,,,1,
StopArea:GBLO,"Grand Blottereau",,47.22970533,-1.51111666,,,1,
StopArea:GBNI,"Guiblinière",,47.29229751,-1.52033720,,,1,
StopArea:GBOI,"Grand Bois",,47.23318413,-1.59063939,,,1,
StopArea:GBTA,"Grande-Bretagne",,47.26218680,-1.50232836,,,1,
StopArea:GCAR,"Grand Carcouët",,47.23154894,-1.59289947,,,1,
StopArea:GCEN,"Grande Censive",,47.25210017,-1.54991116,,,1,
StopArea:GCHE,"Gachet",,47.29329282,-1.52397001,,,1,
StopArea:GCOU,"Gauchoux",,47.14601404,-1.60042131,,,1,
StopArea:GCSO,"Glacisol",,47.25165486,-1.50460119,,,1,
StopArea:GDCH,"Gare de Chantenay",,47.19791984,-1.59361503,,,1,
StopArea:GDEN,"Goldens",,47.16176432,-1.50047803,,,1,
StopArea:GDNN,"Gendronnerie",,47.12730059,-1.63908791,,,1,
StopArea:GDOU,"Grande Ouche",,47.18133638,-1.57983561,,,1,
StopArea:GDPI,"Grande Pièce",,47.19907160,-1.51039424,,,1,
StopArea:GDRE,"Guindré",,47.23930985,-1.53789943,,,1,
StopArea:GELL,"Grande Noëlle",,47.16242472,-1.50228164,,,1,
StopArea:GERA,"Géraudière",,47.26212393,-1.56646342,,,1,
StopArea:GESV,"Gesvrine",,47.26978379,-1.55220273,,,1,
StopArea:GEVR,"Gesvres",,47.26364231,-1.54869964,,,1,
StopArea:GGNO,"Grignon",,47.21636842,-1.46629876,,,1,
StopArea:GGUI,"Gauguin",,47.16696386,-1.55567106,,,1,
StopArea:GIAR,"Gilarderie",,47.18589032,-1.68250839,,,1,
StopArea:GIBR,"Gibraye",,47.20513964,-1.51504633,,,1,
StopArea:GIND,"Gare d'Indre",,47.20486971,-1.66229749,,,1,
StopArea:GIQU,"Gicquelière",,47.25812253,-1.45913591,,,1,
StopArea:GLAU,"Grillaud",,47.22024774,-1.58171792,,,1,
StopArea:GLDE,"Grande Lande",,47.19226715,-1.49756462,,,1,
StopArea:GLIE,"Gilière",,47.29923214,-1.55335367,,,1,
StopArea:GLNE,"Galarne",,47.20817021,-1.52997465,,,1,
StopArea:GLOU,"Grange au Loup",,47.26326449,-1.51592701,,,1,
StopArea:GMAR,"Gare Maritime",,47.20707314,-1.57310986,,,1,
StopArea:GMOL,"Guy Mollet",,47.24905349,-1.55372394,,,1,
StopArea:GNRA,"Gréneraie",,47.19943167,-1.53299053,,,1,
StopArea:GOBI,"Gobinière",,47.25016360,-1.58688657,,,1,
StopArea:GOCH,"Grande Ouche",,47.21119950,-1.46655258,,,1,
StopArea:GOLF,"Golf",,47.23620146,-1.60436291,,,1,
StopArea:GONI,"Gournière",,47.26827396,-1.54943329,,,1,
StopArea:GPOR,"Grand Portail",,47.20224431,-1.52297850,,,1,
StopArea:GPRO,"Gare de Pont-Rousseau",,47.19296615,-1.54906191,,,1,
StopArea:GRAM,"Grammoire",,47.18352833,-1.47267143,,,1,
StopArea:GRET,"Gare de l'Etat",,47.20394790,-1.56013204,,,1,
StopArea:GRIM,"Grimm",,47.21612353,-1.64554320,,,1,
StopArea:GRLI,"Graslin",,47.21276062,-1.56347039,,,1,
StopArea:GRMA,"Grimau",,47.22772263,-1.65445932,,,1,
StopArea:GRPO,"Gripots",,47.19246859,-1.49177873,,,1,
StopArea:GRTE,"Garotterie",,47.22502369,-1.60673898,,,1,
StopArea:GSAN,"George Sand",,47.16582761,-1.54584210,,,1,
StopArea:GSIN,"Grassinière",,47.16581964,-1.50796592,,,1,
StopArea:GSNO,"Gare SNCF Nord",,47.21786607,-1.54237439,,,1,
StopArea:GSSU,"Gare SNCF Sud",,47.21592129,-1.54321157,,,1,
StopArea:GTLA,"Garettes-Landreau",,47.27316362,-1.63069727,,,1,
StopArea:GTVE,"Gaston Veil",,47.21013425,-1.55563925,,,1,
StopArea:GULO,"Guilloterie",,47.17254418,-1.55738432,,,1,
StopArea:GURO,"Gustave Roch",,47.20405246,-1.55197220,,,1,
StopArea:GVNO,"Gare de Vertou Nord",,47.18705423,-1.47852383,,,1,
StopArea:GVSU,"Gare de Vertou Sud",,47.18565626,-1.47668038,,,1,
StopArea:HALU,"Haluchère-Batignolles",,47.24870970,-1.52203127,,,1,
StopArea:HARO,"Harouys",,47.21706454,-1.56749875,,,1,
StopArea:HAUB,"Haubans",,47.21459006,-1.53002883,,,1,
StopArea:HAVE,"Halvêque",,47.25732813,-1.52038195,,,1,
StopArea:HBAN,"Hangar à Bananes",,47.20035535,-1.57312522,,,1,
StopArea:HBDE,"Halbarderie",,47.26830569,-1.43808095,,,1,
StopArea:HBLI,"Hôpital Bellier",,47.22118963,-1.52450664,,,1,
StopArea:HBRA,"Herbray",,47.15047610,-1.47100757,,,1,
StopArea:HCOU,"Hauts de Couëron",,47.24055214,-1.66968757,,,1,
StopArea:HDIE,"Haudrière",,47.15447880,-1.46762166,,,1,
StopArea:HERM,"Hermeland",,47.22998380,-1.61681022,,,1,
StopArea:HFLE,"Hameau Fleuri",,47.25090798,-1.58936188,,,1,
StopArea:HFNA,"Haute Forêt",,47.23347742,-1.55543392,,,1,
StopArea:HFVE,"Haute Forêt",,47.16829760,-1.46561870,,,1,
StopArea:HILE,"Haute Ile",,47.19391188,-1.55541090,,,1,
StopArea:HIND,"Haute Indre",,47.19543693,-1.64988449,,,1,
StopArea:HIPP,"Hippodrome",,47.24761633,-1.56773230,,,1,
StopArea:HLAN,"Haute Lande",,47.15478081,-1.52347987,,,1,
StopArea:HMLL,"Houmaille",,47.18899473,-1.58698764,,,1,
StopArea:HMVE,"8 Mai",,47.17270262,-1.47240317,,,1,
StopArea:HODI,"Hôtel Dieu",,47.21185747,-1.55331137,,,1,
StopArea:HOGR,"Hongrie",,47.21592417,-1.52408434,,,1,
StopArea:HOSE,"Housseau",,47.28085806,-1.49849507,,,1,
StopArea:HPLA,"Hôpital Laënnec",,47.23688319,-1.64089985,,,1,
StopArea:HREG,"Hôtel de Région",,47.21031340,-1.52625290,,,1,
StopArea:HRLL,"Hérelle",,47.20139057,-1.58665422,,,1,
StopArea:HVCQ,"Mairie de Carquefou",,47.29891501,-1.49036538,,,1,
StopArea:HVNA,"Hôtel de Ville",,47.21777016,-1.55435731,,,1,
StopArea:HVTI,"Helvêtie",,47.25077565,-1.49800387,,,1,
StopArea:ICAM,"ICAM",,47.27375596,-1.50190230,,,1,
StopArea:IDFR,"Ile de France",,47.16939213,-1.46792834,,,1,
StopArea:IDNA,"Ile de Nantes",,47.20577236,-1.53861658,,,1,
StopArea:IMPR,"Imprimeurs",,47.23864673,-1.67008706,,,1,
StopArea:INLA,"Internat Laënnec",,47.23497642,-1.64055967,,,1,
StopArea:INRE,"Indre",,47.20112196,-1.66828188,,,1,
StopArea:IRLA,"Irlandais",,47.22320206,-1.60706743,,,1,
StopArea:IROI,"Iroise",,47.24819335,-1.53646657,,,1,
StopArea:IUTH,"IUT",,47.29788944,-1.50443078,,,1,
StopArea:JALI,"Jalière",,47.26429386,-1.59697387,,,1,
StopArea:JAME,"Jamet",,47.21001786,-1.60303310,,,1,
StopArea:JANA,"Jaunais",,47.17592462,-1.53378807,,,1,
StopArea:JAPY,"Japy",,47.25946312,-1.51163135,,,1,
StopArea:JARI,"Jarriais",,47.21292919,-1.71828866,,,1,
StopArea:JBAR,"Jean Bart",,47.19791546,-1.67268053,,,1,
StopArea:JBNA,"Jeanne Bernard",,47.23525053,-1.59132009,,,1,
StopArea:JCAR,"Jacques Cartier",,47.22390232,-1.63624579,,,1,
StopArea:JCDM,"Jacques Demy",,47.15813597,-1.68282901,,,1,
StopArea:JCOU,"Joncours",,47.21995956,-1.58674689,,,1,
StopArea:JEVV,"Jean V",,47.21194984,-1.56586983,,,1,
StopArea:JFER,"Jules Ferry",,47.25073589,-1.48753850,,,1,
StopArea:JFRA,"Jean Fraix",,47.18606143,-1.54195897,,,1,
StopArea:JGUE,"Jaguère",,47.17561695,-1.56718431,,,1,
StopArea:JHDI,"Jahardières",,47.12541894,-1.64270954,,,1,
StopArea:JJCE,"Jean Jaurès",,47.30122635,-1.54976524,,,1,
StopArea:JJNA,"Jean Jaurès",,47.21857980,-1.56038349,,,1,
StopArea:JLIE,"Joliverie",,47.18998064,-1.51938574,,,1,
StopArea:JLVE,"Joliverie",,47.18961470,-1.51726791,,,1,
StopArea:JMAC,"Jean Macé",,47.20050923,-1.58925911,,,1,
StopArea:JMLI,"Jean Moulin",,47.20696314,-1.60025334,,,1,
StopArea:JMNT,"Jean Monnet",,47.16661658,-1.54995374,,,1,
StopArea:JMON,"Jean Monnet",,47.16623289,-1.46514196,,,1,
StopArea:JNAI,"Jaunaie",,47.21918239,-1.72718450,,,1,
StopArea:JNLI,"Jonelière",,47.25166005,-1.54077857,,,1,
StopArea:JOTE,"Jouetterie",,47.13147945,-1.66249597,,,1,
StopArea:JPER,"Jean Perrin",,47.18128927,-1.56086063,,,1,
StopArea:JROS,"Jean Rostand",,47.24693650,-1.59513610,,,1,
StopArea:JTIC,"Justice",,47.20936539,-1.63204698,,,1,
StopArea:JUIV,"Juiverie",,47.21074429,-1.62469419,,,1,
StopArea:JUME,"Jumelière",,47.29427550,-1.48768995,,,1,
StopArea:JVAL,"Jules Vallès",,47.17323944,-1.57115843,,,1,
StopArea:JVNA,"Jules Verne",,47.24859072,-1.51707856,,,1,
StopArea:JVRA,"Janvraie",,47.19997373,-1.61230698,,,1,
StopArea:KERE,"Keren",,47.24449632,-1.53364622,,,1,
StopArea:KOEN,"Koenig",,47.19806432,-1.61545661,,,1,
StopArea:KOUF,"Koufra",,47.24940040,-1.53001989,,,1,
StopArea:LACH,"L'Arche",,47.21293812,-1.70829541,,,1,
StopArea:LADO,"Ladoumègue",,47.29611401,-1.48656394,,,1,
StopArea:LAGE,"Largeau",,47.19502161,-1.51003708,,,1,
StopArea:LAIL,"Les Ailes",,47.17025002,-1.57564222,,,1,
StopArea:LALL,"Lallié",,47.22755169,-1.54580044,,,1,
StopArea:LAMA,"Lamartine",,47.21648934,-1.57887812,,,1,
StopArea:LANA,"Launay",,47.26548198,-1.63223094,,,1,
StopArea:LAUR,"Lauriers",,47.20478509,-1.60494753,,,1,
StopArea:LAXX,"La Croix",,47.16528295,-1.48675833,,,1,
StopArea:LBAU,"Les Bauches",,47.26327899,-1.67689536,,,1,
StopArea:LBER,"Lindbergh",,47.15459724,-1.59753991,,,1,
StopArea:LBPI,"L'Ebaupin",,47.17163183,-1.51003417,,,1,
StopArea:LBTE,"Liberté",,47.19825953,-1.58919979,,,1,
StopArea:LCAR,"Le Cardo",,47.26179369,-1.58469721,,,1,
StopArea:LCBU,"Le Corbusier",,47.19011593,-1.56857206,,,1,
StopArea:LCEE,"La Carrée",,47.16868763,-1.54302503,,,1,
StopArea:LCHA,"Lechat",,47.17629607,-1.54389336,,,1,
StopArea:LCLE,"La Coulée",,47.25950279,-1.57497722,,,1,
StopArea:LCMB,"La Combe",,47.21952546,-1.71795573,,,1,
StopArea:LCNE,"Le Chêne",,47.16525123,-1.48445825,,,1,
StopArea:LCOG,"La Cogne",,47.28685627,-1.55738980,,,1,
StopArea:LCSE,"La Close",,47.24173346,-1.57362450,,,1,
StopArea:LCTE,"La Côte",,47.28211929,-1.56057840,,,1,
StopArea:LDAS,"Landas",,47.16931927,-1.51077933,,,1,
StopArea:LDRE,"Landreau",,47.23230894,-1.51608261,,,1,
StopArea:LDSS,"Landas",,47.17469617,-1.55979952,,,1,
StopArea:LECH,"Lechat",,47.20351199,-1.58121936,,,1,
StopArea:LEGU,"Leygues",,47.20324690,-1.54193584,,,1,
StopArea:LEVO,"Levoyer",,47.19444847,-1.58103160,,,1,
StopArea:LFAU,"Les Faulx",,47.15744063,-1.52258882,,,1,
StopArea:LFER,"La ferme",,47.26429396,-1.67956502,,,1,
StopArea:LFLE,"Laurier Fleuri",,47.18836771,-1.48373028,,,1,
StopArea:LFOR,"La Forêt",,47.15034821,-1.63836910,,,1,
StopArea:LFVR,"Lefeuvre",,47.26686008,-1.49504296,,,1,
StopArea:LGAR,"La Garde",,47.25535333,-1.50847822,,,1,
StopArea:LGGE,"La Grange",,47.21373252,-1.73229641,,,1,
StopArea:LGOF,"Le Goffic",,47.22999980,-1.56319362,,,1,
StopArea:LGRI,"La Grille",,47.25096416,-1.48119267,,,1,
StopArea:LGTH,"Lagathu",,47.18038043,-1.53654082,,,1,
StopArea:LHAC,"La Hache",,47.26229197,-1.49889615,,,1,
StopArea:LHER,"La Herdrie",,47.19779617,-1.45267724,,,1,
StopArea:LHLE,"Le Halleray",,47.26979781,-1.45656459,,,1,
StopArea:LHOU,"La Houssais",,47.17363765,-1.55301260,,,1,
StopArea:LHPI,"L'Hopitau",,47.27222508,-1.55165257,,,1,
StopArea:LIBE,"Libération",,47.17691697,-1.67920590,,,1,
StopArea:LILA,"Lilas",,47.13773058,-1.46887435,,,1,
StopArea:LIPP,"Lippmann",,47.23837269,-1.52126161,,,1,
StopArea:LITT,"Littré",,47.21777258,-1.58246200,,,1,
StopArea:LJOS,"Léon Jost",,47.23583610,-1.56346052,,,1,
StopArea:LLGR,"Léo Lagrange",,47.29700422,-1.55532289,,,1,
StopArea:LLIO,"Les Lions",,47.24960311,-1.61385612,,,1,
StopArea:LLMO,"Le Clémois",,47.13741078,-1.72256617,,,1,
StopArea:LLOR,"La Lorie",,47.23528105,-1.65702030,,,1,
StopArea:LMAR,"La Marche",,47.18064328,-1.65908744,,,1,
StopArea:LMBR,"Lambert",,47.17135346,-1.53901811,,,1,
StopArea:LMIC,"Louise Michel",,47.21987779,-1.61655252,,,1,
StopArea:LMNE,"Lemoine",,47.23557444,-1.54746718,,,1,
StopArea:LMRI,"Lamoricière",,47.21447516,-1.57241219,,,1,
StopArea:LMTA,"La Montagne",,47.18847446,-1.68924296,,,1,
StopArea:LNAI,"Le Nain",,47.22658949,-1.60098389,,,1,
StopArea:LNOU,"La Noue",,47.14040628,-1.60767881,,,1,
StopArea:LNTT,"Linot",,47.26546888,-1.52595609,,,1,
StopArea:LOIR,"Loire",,47.24830028,-1.48657073,,,1,
StopArea:LONG,"Longchamp",,47.23498192,-1.58240733,,,1,
StopArea:LPBA,"Bac du Pellerin",,47.20286216,-1.75487757,,,1,
StopArea:LPEL,"Le Pellerin",,47.20126883,-1.75915700,,,1,
StopArea:LPLE,"La Plée",,47.19316941,-1.46272147,,,1,
StopArea:LPME,"La Plume",,47.19492971,-1.50523405,,,1,
StopArea:LRCH,"La Roche",,47.21647210,-1.51928582,,,1,
StopArea:LRHE,"Les Roches",,47.26368596,-1.58016553,,,1,
StopArea:LRNE,"Lourneau",,47.20050740,-1.48809871,,,1,
StopArea:LSAL,"La Salle",,47.21433806,-1.68915338,,,1,
StopArea:LSLL,"Les Salles",,47.25039611,-1.53604414,,,1,
StopArea:LSOU,"La Source",,47.30553760,-1.55172083,,,1,
StopArea:LSYY,"Léon Say",,47.22959493,-1.56929927,,,1,
StopArea:LTOU,"Le Tour",,47.15190360,-1.68898983,,,1,
StopArea:LUNI,"Lieu Unique",,47.21573364,-1.54584171,,,1,
StopArea:LYBO,"Lycée de Bouaye",,47.15578576,-1.68151700,,,1,
StopArea:LYPE,"Lycée Appert",,47.25106861,-1.61077646,,,1,
StopArea:LYRI,"Lycée Rieffel",,47.25555004,-1.64260623,,,1,
StopArea:LZCA,"Lusançay",,47.20268819,-1.58240134,,,1,
StopArea:MAAR,"Maillardière",,47.27403823,-1.63433535,,,1,
StopArea:MACH,"MIN",,47.20154099,-1.55379844,,,1,
StopArea:MADO,"Mandon",,47.16038572,-1.47065571,,,1,
StopArea:MAGA,"Mauves-Gare",,47.29317559,-1.38971031,,,1,
StopArea:MAI8,"8 Mai",,47.18920267,-1.55110482,,,1,
StopArea:MALL,"Mail",,47.26907165,-1.61135187,,,1,
StopArea:MARR,"Maison d'Arrêt",,47.26691933,-1.50301228,,,1,
StopArea:MATI,"Matière",,47.27647803,-1.44895339,,,1,
StopArea:MAUC,"Centre De Mauves",,47.29680293,-1.39283587,,,1,
StopArea:MAZE,"Mazères",,47.31363070,-1.35060525,,,1,
StopArea:MBCH,"Maison Blanche",,47.22167954,-1.60470767,,,1,
StopArea:MBLA,"Mont-Blanc",,47.17576945,-1.55522807,,,1,
StopArea:MBOU,"Mairie de Bouguenais",,47.17900285,-1.61920150,,,1,
StopArea:MBRU,"Moulin Brûlé",,47.25968080,-1.65521806,,,1,
StopArea:MBSE,"Moulin Boisseau",,47.28836616,-1.48419617,,,1,
StopArea:MCAS,"Moulin Cassé",,47.25627774,-1.46920378,,,1,
StopArea:MCCO,"Marché Commun",,47.25966134,-1.50000387,,,1,
StopArea:MCHA,"Mairie de Chantenay",,47.20624893,-1.58786952,,,1,
StopArea:MCOU,"Mairie de Couëron",,47.21222706,-1.72722462,,,1,
StopArea:MCUR,"Madame Curie",,47.18913722,-1.55437670,,,1,
StopArea:MDAR,"Maison des Arts",,47.21225347,-1.61720528,,,1,
StopArea:MDEL,"Mandel",,47.20255258,-1.53714117,,,1,
StopArea:MDLA,"Moulin des Landes",,47.26204029,-1.48150747,,,1,
StopArea:MDNE,"Madeleine",,47.27577057,-1.48353384,,,1,
StopArea:MDOU,"Mairie de Doulon",,47.22684089,-1.51862256,,,1,
StopArea:MDPO,"Moulin de Porterie",,47.27561751,-1.51333718,,,1,
StopArea:MDRE,"Madoire",,47.26504356,-1.63894654,,,1,
StopArea:MDSI,"Mondésir",,47.21776557,-1.56887185,,,1,
StopArea:MDTH,"Médiathèque",,47.21113791,-1.56085263,,,1,
StopArea:MEDI,"Méditerranée",,47.27109028,-1.48507824,,,1,
StopArea:MELI,"Méliès",,47.18166089,-1.55626403,,,1,
StopArea:META,"Métairie",,47.21398063,-1.69937165,,,1,
StopArea:MGAL,"Marie Galante",,47.26418916,-1.45102014,,,1,
StopArea:MGCH,"Monge-Chauvinière",,47.25287336,-1.56941257,,,1,
StopArea:MGDR,"Mongendrière",,47.29233761,-1.55455932,,,1,
StopArea:MGIN,"Mangin",,47.20172340,-1.54507902,,,1,
StopArea:MGLI,"Magnoliers",,47.22623044,-1.60569087,,,1,
StopArea:MGNO,"Mignonnerie",,47.24368859,-1.48305375,,,1,
StopArea:MGUA,"Mainguais",,47.28266643,-1.48552237,,,1,
StopArea:MHAT,"Marcel Hatet",,47.22234844,-1.53072182,,,1,
StopArea:MHDI,"Mahaudières",,47.18892149,-1.56049149,,,1,
StopArea:MHUI,"Moulin à l'Huile",,47.17776243,-1.56287593,,,1,
StopArea:MIAI,"Minais",,47.25742494,-1.46445709,,,1,
StopArea:MICH,"Michelet",,47.23451295,-1.55730767,,,1,
StopArea:MIMO,"Mimosas",,47.24127003,-1.58753012,,,1,
StopArea:MIND,"Mairie d'Indre",,47.20072529,-1.66829184,,,1,
StopArea:MITR,"Mitrie",,47.22777889,-1.52536306,,,1,
StopArea:MKSU,"Malakoff",,47.21612958,-1.52117784,,,1,
StopArea:MLAN,"Magellan",,47.18819697,-1.46438988,,,1,
StopArea:MLCH,"Morlachère",,47.16200886,-1.48364590,,,1,
StopArea:MLDR,"Maladrie",,47.18809970,-1.49424068,,,1,
StopArea:MLHE,"Moulin Hérel",,47.21945271,-1.63755467,,,1,
StopArea:MLIN,"Moulin",,47.18870368,-1.50369063,,,1,
StopArea:MLLI,"Mellinet",,47.21086398,-1.57664240,,,1,
StopArea:MLNE,"Moulinets",,47.20995939,-1.62918307,,,1,
StopArea:MLON,"Mulonnière",,47.26553752,-1.54992235,,,1,
StopArea:MLRA,"Malraux",,47.25431767,-1.51765011,,,1,
StopArea:MMNA,"Mermoz",,47.23932216,-1.58495380,,,1,
StopArea:MMSS,"Mermoz",,47.19878433,-1.51548752,,,1,
StopArea:MNEF,"Moulin Neuf",,47.23017733,-1.51639977,,,1,
StopArea:MNFA,"Manufacture",,47.21876375,-1.53734867,,,1,
StopArea:MNIE,"Moulinier",,47.13526403,-1.66556362,,,1,
StopArea:MNSS,"Malnoue",,47.20321694,-1.50519466,,,1,
StopArea:MNTR,"Ménétrier",,47.24124064,-1.52383576,,,1,
StopArea:MNVE,"Maison Neuve",,47.27471239,-1.46731426,,,1,
StopArea:MOET,"Mouettes",,47.21026471,-1.74299125,,,1,
StopArea:MOIN,"Moinard",,47.21349585,-1.72930396,,,1,
StopArea:MONE,"Moinet",,47.26471469,-1.49238863,,,1,
StopArea:MORH,"Morrhonnière-Petit Port",,47.24097134,-1.55728862,,,1,
StopArea:MOTE,"Motte Rouge",,47.22781933,-1.55407685,,,1,
StopArea:MOUT,"Moutonnerie",,47.21957076,-1.53311206,,,1,
StopArea:MOVA,"Mairie d'Orvault",,47.27141468,-1.62287896,,,1,
StopArea:MOZI,"Monzie",,47.20337768,-1.53992332,,,1,
StopArea:MPAU,"Marcel Paul",,47.24590781,-1.61631972,,,1,
StopArea:MPER,"Millepertuis",,47.22190359,-1.67962158,,,1,
StopArea:MPMN,"Melpomène",,47.27699364,-1.50041450,,,1,
StopArea:MPTA,"Maison Poitard",,47.14664880,-1.64975243,,,1,
StopArea:MQDI,"Marquis de Dion",,47.29711643,-1.48784038,,,1,
StopArea:MQLI,"Mocquelière",,47.23309679,-1.61901066,,,1,
StopArea:MRAI,"Maraîchers",,47.18483979,-1.51071109,,,1,
StopArea:MRDI,"Maison Radieuse",,47.18827920,-1.56695830,,,1,
StopArea:MREZ,"Mairie de Rezé",,47.19135697,-1.57022173,,,1,
StopArea:MRGE,"Morges",,47.16495172,-1.47202356,,,1,
StopArea:MRIE,"Maurienne",,47.27555495,-1.44249661,,,1,
StopArea:MROT,"Moulin Rothard",,47.19588217,-1.74112837,,,1,
StopArea:MRRI,"Marrière",,47.23752922,-1.52466544,,,1,
StopArea:MRTE,"Marterie",,47.17847328,-1.53057749,,,1,
StopArea:MSHE,"Mairie de St-Herblain",,47.21099359,-1.64880968,,,1,
StopArea:MSLL,"Marseillaise",,47.20746316,-1.59188404,,,1,
StopArea:MSOR,"Mairie des Sorinières",,47.14916207,-1.53229012,,,1,
StopArea:MSSI,"Mississipi",,47.23706725,-1.60933301,,,1,
StopArea:MTEI,"Monteil",,47.21396278,-1.54948043,,,1,
StopArea:MTIE,"Métairie",,47.20495414,-1.51035458,,,1,
StopArea:MTLI,"Martellière",,47.19916459,-1.52645646,,,1,
StopArea:MTRA,"Mortrais",,47.12799045,-1.61671601,,,1,
StopArea:MVAN,"Mortier Vannerie",,47.18012699,-1.49944278,,,1,
StopArea:MVSI,"Mauvoisins",,47.18999714,-1.52550682,,,1,
StopArea:NATL,"Nantes-Atlantique",,47.15769707,-1.60092358,,,1,
StopArea:NBEL,"Nouveau Bêle",,47.26897452,-1.50187646,,,1,
StopArea:NBLA,"Noé Blanche",,47.25742932,-1.50618022,,,1,
StopArea:NCTE,"Noé Cottée",,47.19441633,-1.47922036,,,1,
StopArea:NDRE,"Naudières",,47.17272626,-1.53596075,,,1,
StopArea:NETR,"Neustrie",,47.17717922,-1.59222458,,,1,
StopArea:NIAG,"Niagara",,47.30573049,-1.49477292,,,1,
StopArea:NILL,"Nil",,47.24182234,-1.60855971,,,1,
StopArea:NLBR,"Noé Lambert",,47.23010397,-1.52854559,,,1,
StopArea:NOHH,"North'House",,47.19548593,-1.57117062,,,1,
StopArea:NONO,"Noé Nozou 1",,47.13024744,-1.63722119,,,1,
StopArea:NOSH,"Noëlles",,47.24038813,-1.60467145,,,1,
StopArea:NOZO,"Noé Nozou 2",,47.13210355,-1.64163529,,,1,
StopArea:NRCA,"Noé Rocard",,47.16332503,-1.49065939,,,1,
StopArea:NRDA,"Néruda",,47.21763767,-1.61369147,,,1,
StopArea:OBLA,"Ouche Blanche",,47.17995588,-1.56433028,,,1,
StopArea:OCAN,"Océane",,47.22756043,-1.63594894,,,1,
StopArea:OCEA,"Océan",,47.21343166,-1.73928001,,,1,
StopArea:OCOR,"Ouche Cormier",,47.26466235,-1.62358282,,,1,
StopArea:ODLA,"Ouche des landes",,47.19492330,-1.48185948,,,1,
StopArea:ODNE,"Ordronneau",,47.19389884,-1.57441099,,,1,
StopArea:OGVA,"Orvault-Grand Val",,47.26291357,-1.59439813,,,1,
StopArea:OLVE,"Oliveraie",,47.18801342,-1.53051364,,,1,
StopArea:OLYM,"Olympe de Gouge",,47.30969581,-1.54752130,,,1,
StopArea:OMRL,"Orvault-Morlière",,47.24696946,-1.60324793,,,1,
StopArea:ONCH,"Onchère",,47.20274302,-1.46708809,,,1,
StopArea:OQNE,"Ouche Quinet",,47.19598583,-1.50462275,,,1,
StopArea:ORVA,"Orvault",,47.27893434,-1.64045648,,,1,
StopArea:OTAG,"50 Otages",,47.21969860,-1.55566091,,,1,
StopArea:PABO,"Paix",,47.18295939,-1.59229209,,,1,
StopArea:PACQ,"Parc",,47.27231893,-1.48414721,,,1,
StopArea:PAGO,"Parc",,47.21420645,-1.47884736,,,1,
StopArea:PAJO,"Petit Anjou",,47.20581255,-1.50460127,,,1,
StopArea:PALL,"Pont Allard",,47.19652460,-1.66631240,,,1,
StopArea:PAMI,"Palmiers",,47.19009143,-1.53300234,,,1,
StopArea:PATR,"Pâtis Rondin",,47.24774026,-1.51692468,,,1,
StopArea:PB1B,"Parc de la Bouvre 1",,47.17492631,-1.61253345,,,1,
StopArea:PBAI,"Parc Bel Air",,47.17871756,-1.47489170,,,1,
StopArea:PBER,"Paul Bert",,47.21323310,-1.59805777,,,1,
StopArea:PBFF,"Paimboeuf",,47.17659188,-1.61911583,,,1,
StopArea:PBLE,"Pâtis Brûlé",,47.19925895,-1.50720983,,,1,
StopArea:PBOT,"Poulbot",,47.21404598,-1.64805884,,,1,
StopArea:PBRE,"Petit Breton",,47.21333355,-1.60012726,,,1,
StopArea:PBYE,"Port Boyer",,47.24116591,-1.53868193,,,1,
StopArea:PCAC,"Petit Carcouët",,47.22817129,-1.58682034,,,1,
StopArea:PCBI,"Picabia",,47.25443541,-1.57673625,,,1,
StopArea:PCDI,"Picaudière",,47.28041848,-1.48541452,,,1,
StopArea:PCEN,"Place Centrale",,47.26248539,-1.67303837,,,1,
StopArea:PCHA,"Portechaise",,47.20073105,-1.52567092,,,1,
StopArea:PCNN,"Planchonnais",,47.25357413,-1.47471237,,,1,
StopArea:PCRE,"Poincaré",,47.22276983,-1.58515497,,,1,
StopArea:PCSI,"Petite Censive",,47.26045751,-1.56114237,,,1,
StopArea:PCTI,"Petit Chantilly",,47.25455324,-1.60079464,,,1,
StopArea:PCVO,"Pontecorvo",,47.24685249,-1.53187249,,,1,
StopArea:PCZI,"Pont de Chézine",,47.23814483,-1.61442473,,,1,
StopArea:PDAN,"Pas d'Ane",,47.18134408,-1.47036284,,,1,
StopArea:PDCE,"Pont du Cens",,47.24857231,-1.57725947,,,1,
StopArea:PDJO,"Point du jour",,47.26537914,-1.58149365,,,1,
StopArea:PDOU,"Porte Douillard",,47.28974673,-1.51931914,,,1,
StopArea:PDRE,"Pont de Retz",,47.21375641,-1.70628180,,,1,
StopArea:PDUC,"Prairie au Duc",,47.20425047,-1.56503080,,,1,
StopArea:PEDR,"Perdriaux",,47.16124835,-1.48566481,,,1,
StopArea:PEGE,"Pégers",,47.13756984,-1.47155550,,,1,
StopArea:PELO,"Pelousière",,47.20773226,-1.64700708,,,1,
StopArea:PEON,"Perron",,47.22489540,-1.60179790,,,1,
StopArea:PERR,"Perray",,47.24750849,-1.51415690,,,1,
StopArea:PETR,"Pétrels",,47.25453278,-1.50742711,,,1,
StopArea:PFNA,"Purfina",,47.19459297,-1.63494228,,,1,
